,year,quarter,bene_geo_desc,bene_mdcd_mdcr_enrl_stus,bene_race_desc,bene_sex_desc,bene_mdcr_entlmt_stus,bene_age_desc,bene_ruca_desc,total_bene_th_elig,total_partb_enrl,total_bene_telehealth,pct_telehealth
6899,2021,1,Ohio,All,Asian/Pacific Islander,All,All,All,All,6169.0,9566.0,1417.0,0.2297
6900,2021,1,Ohio,All,Black/African American,All,All,All,All,54707.0,75801.0,16544.0,0.3024
6901,2021,1,Ohio,All,Hispanic,All,All,All,All,8749.0,12532.0,2502.0,0.286
6902,2021,1,Ohio,All,Non-Hispanic White,All,All,All,All,691660.0,922496.0,165368.0,0.2391
6903,2021,1,Ohio,All,Other/Unknown,All,All,All,All,,,,
6904,2021,1,Ohio,Medicare & Medicaid,All,All,All,All,All,130830.0,165113.0,51915.0,0.3968
6905,2021,1,Ohio,Medicare Only,All,All,All,All,All,658234.0,894482.0,140264.0,0.2131
6906,2021,1,Oklahoma,All,All,All,Aged,All,All,299473.0,395871.0,63509.0,0.2121
6907,2021,1,Oklahoma,All,All,All,All,0-64,All,48393.0,66275.0,17771.0,0.3672
6908,2021,1,Oklahoma,All,All,All,All,65-74,All,154023.0,213584.0,33487.0,0.2174
6909,2021,1,Oklahoma,All,All,All,All,75-84,All,105823.0,133161.0,22006.0,0.208
6910,2021,1,Oklahoma,All,All,All,All,85 and over,All,42110.0,51632.0,8941.0,0.2123
6911,2021,1,Oklahoma,All,All,All,All,All,All,350349.0,464652.0,82205.0,0.2346
6912,2021,1,Oklahoma,All,All,All,All,All,Rural,168534.0,224583.0,36995.0,0.2195
6913,2021,1,Oklahoma,All,All,All,All,All,Unknown,,,,
6914,2021,1,Oklahoma,All,All,All,All,All,Urban,180471.0,238324.0,44913.0,0.2489
6915,2021,1,Oklahoma,All,All,All,Disabled,All,All,45856.0,63680.0,16918.0,0.3689
6916,2021,1,Oklahoma,All,All,All,ESRD,All,All,5020.0,5101.0,1778.0,0.3542
6917,2021,1,Oklahoma,All,All,Female,All,All,All,200646.0,255685.0,50380.0,0.2511
6918,2021,1,Oklahoma,All,All,Male,All,All,All,149703.0,208967.0,31825.0,0.2126
6919,2021,1,Oklahoma,All,American Indian/Alaska Native,All,All,All,All,27705.0,34587.0,9758.0,0.3522
6920,2021,1,Oklahoma,All,Asian/Pacific Islander,All,All,All,All,2663.0,4312.0,507.0,0.1904
6921,2021,1,Oklahoma,All,Black/African American,All,All,All,All,16124.0,22527.0,4497.0,0.2789
6922,2021,1,Oklahoma,All,Hispanic,All,All,All,All,7496.0,11256.0,1620.0,0.2161
6923,2021,1,Oklahoma,All,Non-Hispanic White,All,All,All,All,291315.0,384869.0,64758.0,0.2223
6924,2021,1,Oklahoma,All,Other/Unknown,All,All,All,All,,,,
6925,2021,1,Oklahoma,Medicare & Medicaid,All,All,All,All,All,63150.0,79340.0,21647.0,0.3428
6926,2021,1,Oklahoma,Medicare Only,All,All,All,All,All,287199.0,385312.0,60558.0,0.2109
6927,2021,1,Oregon,All,All,All,Aged,All,All,221354.0,334030.0,59871.0,0.2705
6928,2021,1,Oregon,All,All,All,All,0-64,All,34091.0,52219.0,15355.0,0.4504
6929,2021,1,Oregon,All,All,All,All,65-74,All,118724.0,191391.0,33969.0,0.2861
6930,2021,1,Oregon,All,All,All,All,75-84,All,75215.0,105241.0,19588.0,0.2604
6931,2021,1,Oregon,All,All,All,All,85 and over,All,29035.0,39065.0,6930.0,0.2387
6932,2021,1,Oregon,All,All,All,All,All,All,257065.0,387917.0,75842.0,0.295
6933,2021,1,Oregon,All,All,All,All,All,Rural,106289.0,163353.0,26711.0,0.2513
6934,2021,1,Oregon,All,All,All,All,All,Unknown,,,,
6935,2021,1,Oregon,All,All,All,All,All,Urban,150760.0,224505.0,49129.0,0.3259
6936,2021,1,Oregon,All,All,All,Disabled,All,All,32595.0,50644.0,14720.0,0.4516
6937,2021,1,Oregon,All,All,All,ESRD,All,All,3116.0,3243.0,1251.0,0.4015
6938,2021,1,Oregon,All,All,Female,All,All,All,143382.0,203862.0,44680.0,0.3116
6939,2021,1,Oregon,All,All,Male,All,All,All,113683.0,184055.0,31162.0,0.2741
6940,2021,1,Oregon,All,American Indian/Alaska Native,All,All,All,All,2717.0,3847.0,979.0,0.3603
6941,2021,1,Oregon,All,Asian/Pacific Islander,All,All,All,All,3913.0,6929.0,1216.0,0.3108
6942,2021,1,Oregon,All,Black/African American,All,All,All,All,2355.0,3853.0,949.0,0.403
6943,2021,1,Oregon,All,Hispanic,All,All,All,All,8677.0,15061.0,2740.0,0.3158
6944,2021,1,Oregon,All,Non-Hispanic White,All,All,All,All,232311.0,346817.0,67718.0,0.2915
6945,2021,1,Oregon,All,Other/Unknown,All,All,All,All,,,,
6946,2021,1,Oregon,Medicare & Medicaid,All,All,All,All,All,51874.0,78731.0,20459.0,0.3944
6947,2021,1,Oregon,Medicare Only,All,All,All,All,All,205191.0,309186.0,55383.0,0.2699
6948,2021,1,Pennsylvania,All,All,All,Aged,All,All,832612.0,1100619.0,207758.0,0.2495
6949,2021,1,Pennsylvania,All,All,All,All,0-64,All,115267.0,158587.0,54159.0,0.4699
6950,2021,1,Pennsylvania,All,All,All,All,65-74,All,437752.0,613294.0,114422.0,0.2614
6951,2021,1,Pennsylvania,All,All,All,All,75-84,All,270252.0,337036.0,66292.0,0.2453
6952,2021,1,Pennsylvania,All,All,All,All,85 and over,All,131296.0,156994.0,29559.0,0.2251
6953,2021,1,Pennsylvania,All,All,All,All,All,All,954567.0,1265911.0,264432.0,0.277
6954,2021,1,Pennsylvania,All,All,All,All,All,Rural,135432.0,183197.0,30778.0,0.2273
6955,2021,1,Pennsylvania,All,All,All,All,All,Unknown,,,,
6956,2021,1,Pennsylvania,All,All,All,All,All,Urban,818734.0,1082156.0,233597.0,0.2853
6957,2021,1,Pennsylvania,All,All,All,Disabled,All,All,110174.0,153336.0,52161.0,0.4734
6958,2021,1,Pennsylvania,All,All,All,ESRD,All,All,11781.0,11955.0,4513.0,0.3831
6959,2021,1,Pennsylvania,All,All,Female,All,All,All,539289.0,697305.0,156127.0,0.2895
6960,2021,1,Pennsylvania,All,All,Male,All,All,All,415278.0,568606.0,108305.0,0.2608
6961,2021,1,Pennsylvania,All,American Indian/Alaska Native,All,All,All,All,228.0,317.0,85.0,0.3728
6962,2021,1,Pennsylvania,All,Asian/Pacific Islander,All,All,All,All,13419.0,20428.0,4125.0,0.3074
6963,2021,1,Pennsylvania,All,Black/African American,All,All,All,All,55997.0,80601.0,20172.0,0.3602
6964,2021,1,Pennsylvania,All,Hispanic,All,All,All,All,21077.0,30375.0,7561.0,0.3587
6965,2021,1,Pennsylvania,All,Non-Hispanic White,All,All,All,All,837429.0,1097516.0,224972.0,0.2686
6966,2021,1,Pennsylvania,All,Other/Unknown,All,All,All,All,,,,
6967,2021,1,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,161455.0,210017.0,65872.0,0.408
6968,2021,1,Pennsylvania,Medicare Only,All,All,All,All,All,793112.0,1055894.0,198560.0,0.2504
6969,2021,1,Puerto Rico,All,All,All,All,All,All,27600.0,42397.0,5598.0,0.2028
6970,2021,1,Rhode Island,All,All,All,Aged,All,All,59988.0,77375.0,21265.0,0.3545
6971,2021,1,Rhode Island,All,All,All,All,0-64,All,7988.0,11877.0,4583.0,0.5737
6972,2021,1,Rhode Island,All,All,All,All,65-74,All,28922.0,39447.0,10291.0,0.3558
6973,2021,1,Rhode Island,All,All,All,All,75-84,All,21565.0,26381.0,7575.0,0.3513
6974,2021,1,Rhode Island,All,All,All,All,85 and over,All,9920.0,11964.0,3555.0,0.3584
6975,2021,1,Rhode Island,All,All,All,All,All,All,68395.0,89669.0,26004.0,0.3802
6976,2021,1,Rhode Island,All,All,All,All,All,Rural,150.0,215.0,41.0,0.2733
6977,2021,1,Rhode Island,All,All,All,All,All,Unknown,,,,
6978,2021,1,Rhode Island,All,All,All,All,All,Urban,68244.0,89445.0,25963.0,0.3804
6979,2021,1,Rhode Island,All,All,All,Disabled,All,All,7712.0,11580.0,4467.0,0.5792
6980,2021,1,Rhode Island,All,All,All,ESRD,All,All,695.0,714.0,272.0,0.3914
6981,2021,1,Rhode Island,All,All,Female,All,All,All,39156.0,49674.0,15908.0,0.4063
6982,2021,1,Rhode Island,All,All,Male,All,All,All,29239.0,39995.0,10096.0,0.3453
6983,2021,1,Rhode Island,All,American Indian/Alaska Native,All,All,All,All,85.0,123.0,36.0,0.4235
6984,2021,1,Rhode Island,All,Asian/Pacific Islander,All,All,All,All,881.0,1422.0,314.0,0.3564
6985,2021,1,Rhode Island,All,Black/African American,All,All,All,All,1836.0,2781.0,747.0,0.4069
6986,2021,1,Rhode Island,All,Hispanic,All,All,All,All,3596.0,5578.0,1580.0,0.4394
6987,2021,1,Rhode Island,All,Non-Hispanic White,All,All,All,All,59311.0,76018.0,22377.0,0.3773
6988,2021,1,Rhode Island,All,Other/Unknown,All,All,All,All,,,,
6989,2021,1,Rhode Island,Medicare & Medicaid,All,All,All,All,All,11992.0,16105.0,5946.0,0.4958
6990,2021,1,Rhode Island,Medicare Only,All,All,All,All,All,56403.0,73564.0,20058.0,0.3556
6991,2021,1,South Carolina,All,All,All,Aged,All,All,459384.0,571688.0,79515.0,0.1731
6992,2021,1,South Carolina,All,All,All,All,0-64,All,51183.0,69671.0,15241.0,0.2978
6993,2021,1,South Carolina,All,All,All,All,65-74,All,241468.0,314775.0,42512.0,0.1761
6994,2021,1,South Carolina,All,All,All,All,75-84,All,163874.0,193474.0,28139.0,0.1717
6995,2021,1,South Carolina,All,All,All,All,85 and over,All,57773.0,67126.0,9755.0,0.1689
6996,2021,1,South Carolina,All,All,All,All,All,All,514298.0,645045.0,95647.0,0.186
6997,2021,1,South Carolina,All,All,All,All,All,Rural,98633.0,126080.0,16741.0,0.1697
6998,2021,1,South Carolina,All,All,All,All,All,Unknown,,,,
6999,2021,1,South Carolina,All,All,All,All,All,Urban,415403.0,518608.0,78866.0,0.1899
7000,2021,1,South Carolina,All,All,All,Disabled,All,All,47512.0,65973.0,14194.0,0.2987
7001,2021,1,South Carolina,All,All,All,ESRD,All,All,7402.0,7385.0,1938.0,0.2618
7002,2021,1,South Carolina,All,All,Female,All,All,All,290816.0,354581.0,57524.0,0.1978
7003,2021,1,South Carolina,All,All,Male,All,All,All,223482.0,290464.0,38123.0,0.1706
7004,2021,1,South Carolina,All,American Indian/Alaska Native,All,All,All,All,291.0,363.0,80.0,0.2749
7005,2021,1,South Carolina,All,Asian/Pacific Islander,All,All,All,All,3242.0,4728.0,533.0,0.1644
7006,2021,1,South Carolina,All,Black/African American,All,All,All,All,79321.0,105166.0,14867.0,0.1874
7007,2021,1,South Carolina,All,Hispanic,All,All,All,All,5114.0,7223.0,1035.0,0.2024
7008,2021,1,South Carolina,All,Non-Hispanic White,All,All,All,All,415421.0,513311.0,77112.0,0.1856
7009,2021,1,South Carolina,All,Other/Unknown,All,All,All,All,,,,
7010,2021,1,South Carolina,Medicare & Medicaid,All,All,All,All,All,52453.0,65391.0,13810.0,0.2633
7011,2021,1,South Carolina,Medicare Only,All,All,All,All,All,461845.0,579654.0,81837.0,0.1772
7012,2021,1,South Dakota,All,All,All,Aged,All,All,73365.0,108413.0,9357.0,0.1275
7013,2021,1,South Dakota,All,All,All,All,0-64,All,8442.0,12327.0,2529.0,0.2996
7014,2021,1,South Dakota,All,All,All,All,65-74,All,40488.0,63687.0,5001.0,0.1235
7015,2021,1,South Dakota,All,All,All,All,75-84,All,22682.0,31391.0,2776.0,0.1224
7016,2021,1,South Dakota,All,All,All,All,85 and over,All,10704.0,13857.0,1736.0,0.1622
7017,2021,1,South Dakota,All,All,All,All,All,All,82316.0,121262.0,12042.0,0.1463
7018,2021,1,South Dakota,All,All,All,All,All,Rural,51123.0,75699.0,7663.0,0.1499
7019,2021,1,South Dakota,All,All,All,All,All,Unknown,,,,
7020,2021,1,South Dakota,All,All,All,All,All,Urban,31182.0,45546.0,4375.0,0.1403
7021,2021,1,South Dakota,All,All,All,Disabled,All,All,8014.0,11873.0,2376.0,0.2965
7022,2021,1,South Dakota,All,All,All,ESRD,All,All,937.0,976.0,309.0,0.3298
7023,2021,1,South Dakota,All,All,Female,All,All,All,45851.0,64307.0,7208.0,0.1572
7024,2021,1,South Dakota,All,All,Male,All,All,All,36465.0,56955.0,4834.0,0.1326
7025,2021,1,South Dakota,All,American Indian/Alaska Native,All,All,All,All,3949.0,5630.0,901.0,0.2282
7026,2021,1,South Dakota,All,Asian/Pacific Islander,All,All,All,All,358.0,599.0,49.0,0.1369
7027,2021,1,South Dakota,All,Black/African American,All,All,All,All,335.0,561.0,52.0,0.1552
7028,2021,1,South Dakota,All,Hispanic,All,All,All,All,616.0,968.0,110.0,0.1786
7029,2021,1,South Dakota,All,Non-Hispanic White,All,All,All,All,75248.0,110650.0,10680.0,0.1419
7030,2021,1,South Dakota,All,Other/Unknown,All,All,All,All,,,,
7031,2021,1,South Dakota,Medicare & Medicaid,All,All,All,All,All,12924.0,17290.0,3666.0,0.2837
7032,2021,1,South Dakota,Medicare Only,All,All,All,All,All,69392.0,103972.0,8376.0,0.1207
7033,2021,1,Tennessee,All,All,All,Aged,All,All,448970.0,586489.0,59412.0,0.1323
7034,2021,1,Tennessee,All,All,All,All,0-64,All,58438.0,80491.0,17947.0,0.3071
7035,2021,1,Tennessee,All,All,All,All,65-74,All,236066.0,324038.0,32993.0,0.1398
7036,2021,1,Tennessee,All,All,All,All,75-84,All,155818.0,192329.0,19476.0,0.125
7037,2021,1,Tennessee,All,All,All,All,85 and over,All,60922.0,73998.0,7797.0,0.128
7038,2021,1,Tennessee,All,All,All,All,All,All,511244.0,670856.0,78213.0,0.153
7039,2021,1,Tennessee,All,All,All,All,All,Rural,172963.0,227009.0,24697.0,0.1428
7040,2021,1,Tennessee,All,All,All,All,All,Unknown,,,,
7041,2021,1,Tennessee,All,All,All,All,All,Urban,337710.0,443039.0,53440.0,0.1582
7042,2021,1,Tennessee,All,All,All,Disabled,All,All,54931.0,76886.0,17118.0,0.3116
7043,2021,1,Tennessee,All,All,All,ESRD,All,All,7343.0,7481.0,1683.0,0.2292
7044,2021,1,Tennessee,All,All,Female,All,All,All,291094.0,370252.0,48578.0,0.1669
7045,2021,1,Tennessee,All,All,Male,All,All,All,220150.0,300604.0,29635.0,0.1346
7046,2021,1,Tennessee,All,American Indian/Alaska Native,All,All,All,All,258.0,373.0,47.0,0.1822
7047,2021,1,Tennessee,All,Asian/Pacific Islander,All,All,All,All,3199.0,5153.0,488.0,0.1525
7048,2021,1,Tennessee,All,Black/African American,All,All,All,All,45726.0,63082.0,8138.0,0.178
7049,2021,1,Tennessee,All,Hispanic,All,All,All,All,4275.0,6753.0,786.0,0.1839
7050,2021,1,Tennessee,All,Non-Hispanic White,All,All,All,All,448279.0,582499.0,67351.0,0.1502
7051,2021,1,Tennessee,All,Other/Unknown,All,All,All,All,,,,
7052,2021,1,Tennessee,Medicare & Medicaid,All,All,All,All,All,74058.0,93879.0,19682.0,0.2658
7053,2021,1,Tennessee,Medicare Only,All,All,All,All,All,437186.0,576977.0,58531.0,0.1339
7054,2021,1,Territories,All,All,All,All,All,All,8962.0,16731.0,386.0,0.0431
7055,2021,1,Texas,All,All,All,Aged,All,All,1290717.0,1743646.0,339627.0,0.2631
7056,2021,1,Texas,All,All,All,All,0-64,All,151500.0,215563.0,64007.0,0.4225
7057,2021,1,Texas,All,All,All,All,65-74,All,663153.0,953394.0,175148.0,0.2641
7058,2021,1,Texas,All,All,All,All,75-84,All,452786.0,572723.0,119072.0,0.263
7059,2021,1,Texas,All,All,All,All,85 and over,All,189816.0,232481.0,51311.0,0.2703
7060,2021,1,Texas,All,All,All,All,All,All,1457255.0,1974161.0,409538.0,0.281
7061,2021,1,Texas,All,All,All,All,All,Rural,288173.0,394034.0,67725.0,0.235
7062,2021,1,Texas,All,All,All,All,All,Unknown,,,,
7063,2021,1,Texas,All,All,All,All,All,Urban,1167167.0,1577218.0,341283.0,0.2924
7064,2021,1,Texas,All,All,All,Disabled,All,All,133761.0,197423.0,57348.0,0.4287
7065,2021,1,Texas,All,All,All,ESRD,All,All,32777.0,33093.0,12563.0,0.3833
7066,2021,1,Texas,All,All,Female,All,All,All,820865.0,1067861.0,243246.0,0.2963
7067,2021,1,Texas,All,All,Male,All,All,All,636390.0,906301.0,166292.0,0.2613
7068,2021,1,Texas,All,American Indian/Alaska Native,All,All,All,All,2433.0,3185.0,760.0,0.3124
7069,2021,1,Texas,All,Asian/Pacific Islander,All,All,All,All,33977.0,50782.0,9704.0,0.2856
7070,2021,1,Texas,All,Black/African American,All,All,All,All,114672.0,161788.0,38663.0,0.3372
7071,2021,1,Texas,All,Hispanic,All,All,All,All,206625.0,307942.0,70420.0,0.3408
7072,2021,1,Texas,All,Non-Hispanic White,All,All,All,All,1070763.0,1408920.0,282225.0,0.2636
7073,2021,1,Texas,All,Other/Unknown,All,All,All,All,,,,
7074,2021,1,Texas,Medicare & Medicaid,All,All,All,All,All,224676.0,281276.0,90482.0,0.4027
7075,2021,1,Texas,Medicare Only,All,All,All,All,All,1232579.0,1692885.0,319056.0,0.2589
7076,2021,1,Utah,All,All,All,Aged,All,All,130317.0,182253.0,23593.0,0.181
7077,2021,1,Utah,All,All,All,All,0-64,All,14227.0,20554.0,5684.0,0.3995
7078,2021,1,Utah,All,All,All,All,65-74,All,66891.0,98502.0,12982.0,0.1941
7079,2021,1,Utah,All,All,All,All,75-84,All,45406.0,59777.0,7855.0,0.173
7080,2021,1,Utah,All,All,All,All,85 and over,All,18867.0,24824.0,3003.0,0.1592
7081,2021,1,Utah,All,All,All,All,All,All,145391.0,203658.0,29524.0,0.2031
7082,2021,1,Utah,All,All,All,All,All,Rural,32523.0,47742.0,6365.0,0.1957
7083,2021,1,Utah,All,All,All,All,All,Unknown,,,,
7084,2021,1,Utah,All,All,All,All,All,Urban,112846.0,155872.0,23157.0,0.2052
7085,2021,1,Utah,All,All,All,Disabled,All,All,13379.0,19646.0,5393.0,0.4031
7086,2021,1,Utah,All,All,All,ESRD,All,All,1695.0,1759.0,538.0,0.3174
7087,2021,1,Utah,All,All,Female,All,All,All,80676.0,109945.0,17392.0,0.2156
7088,2021,1,Utah,All,All,Male,All,All,All,64715.0,93712.0,12132.0,0.1875
7089,2021,1,Utah,All,American Indian/Alaska Native,All,All,All,All,1225.0,1689.0,441.0,0.36
7090,2021,1,Utah,All,Asian/Pacific Islander,All,All,All,All,2239.0,3727.0,435.0,0.1943
7091,2021,1,Utah,All,Black/African American,All,All,All,All,779.0,1187.0,197.0,0.2529
7092,2021,1,Utah,All,Hispanic,All,All,All,All,6171.0,9975.0,1296.0,0.21
7093,2021,1,Utah,All,Non-Hispanic White,All,All,All,All,131162.0,181291.0,26317.0,0.2006
7094,2021,1,Utah,All,Other/Unknown,All,All,All,All,,,,
7095,2021,1,Utah,Medicare & Medicaid,All,All,All,All,All,16631.0,22567.0,5682.0,0.3417
7096,2021,1,Utah,Medicare Only,All,All,All,All,All,128760.0,181090.0,23842.0,0.1852
7097,2021,1,Vermont,All,All,All,Aged,All,All,66356.0,95263.0,20129.0,0.3033
7098,2021,1,Vermont,All,All,All,All,0-64,All,11339.0,15866.0,6059.0,0.5344
7099,2021,1,Vermont,All,All,All,All,65-74,All,33122.0,50770.0,10317.0,0.3115
7100,2021,1,Vermont,All,All,All,All,75-84,All,23342.0,31580.0,6951.0,0.2978
7101,2021,1,Vermont,All,All,All,All,85 and over,All,10147.0,13174.0,2986.0,0.2943
7102,2021,1,Vermont,All,All,All,All,All,All,77950.0,111389.0,26313.0,0.3376
7103,2021,1,Vermont,All,All,All,All,All,Rural,58043.0,83560.0,18939.0,0.3263
7104,2021,1,Vermont,All,All,All,All,All,Unknown,,,,
7105,2021,1,Vermont,All,All,All,All,All,Urban,19678.0,27493.0,7264.0,0.3691
7106,2021,1,Vermont,All,All,All,Disabled,All,All,11194.0,15720.0,5979.0,0.5341
7107,2021,1,Vermont,All,All,All,ESRD,All,All,400.0,406.0,205.0,0.5125
7108,2021,1,Vermont,All,All,Female,All,All,All,43719.0,60099.0,15651.0,0.358
7109,2021,1,Vermont,All,All,Male,All,All,All,34231.0,51290.0,10662.0,0.3115
7110,2021,1,Vermont,All,American Indian/Alaska Native,All,All,All,All,38.0,52.0,21.0,0.5526
7111,2021,1,Vermont,All,Asian/Pacific Islander,All,All,All,All,440.0,691.0,151.0,0.3432
7112,2021,1,Vermont,All,Black/African American,All,All,All,All,298.0,486.0,132.0,0.443
7113,2021,1,Vermont,All,Hispanic,All,All,All,All,528.0,762.0,218.0,0.4129
7114,2021,1,Vermont,All,Non-Hispanic White,All,All,All,All,73250.0,104171.0,24671.0,0.3368
7115,2021,1,Vermont,All,Other/Unknown,All,All,All,All,,,,
7116,2021,1,Vermont,Medicare & Medicaid,All,All,All,All,All,18595.0,24594.0,8319.0,0.4474
7117,2021,1,Vermont,Medicare Only,All,All,All,All,All,59355.0,86795.0,17994.0,0.3032
7118,2021,1,Virgin Islands,All,All,All,All,All,All,7240.0,12860.0,824.0,0.1138
7119,2021,1,Virginia,All,All,All,Aged,All,All,660980.0,866076.0,148466.0,0.2246
7120,2021,1,Virginia,All,All,All,All,0-64,All,65327.0,89904.0,26142.0,0.4002
7121,2021,1,Virginia,All,All,All,All,65-74,All,326964.0,454845.0,74858.0,0.2289
7122,2021,1,Virginia,All,All,All,All,75-84,All,238756.0,295699.0,53244.0,0.223
7123,2021,1,Virginia,All,All,All,All,85 and over,All,100834.0,121119.0,22223.0,0.2204
7124,2021,1,Virginia,All,All,All,All,All,All,731881.0,961566.0,176467.0,0.2411
7125,2021,1,Virginia,All,All,All,All,All,Rural,131242.0,173269.0,24331.0,0.1854
7126,2021,1,Virginia,All,All,All,All,All,Unknown,,,,
7127,2021,1,Virginia,All,All,All,All,All,Urban,599492.0,786660.0,151865.0,0.2533
7128,2021,1,Virginia,All,All,All,Disabled,All,All,61384.0,85802.0,24802.0,0.404
7129,2021,1,Virginia,All,All,All,ESRD,All,All,9517.0,9688.0,3199.0,0.3361
7130,2021,1,Virginia,All,All,Female,All,All,All,417598.0,534602.0,107316.0,0.257
7131,2021,1,Virginia,All,All,Male,All,All,All,314283.0,426965.0,69151.0,0.22
7132,2021,1,Virginia,All,American Indian/Alaska Native,All,All,All,All,327.0,433.0,105.0,0.3211
7133,2021,1,Virginia,All,Asian/Pacific Islander,All,All,All,All,18869.0,28595.0,5954.0,0.3155
7134,2021,1,Virginia,All,Black/African American,All,All,All,All,98323.0,132897.0,25752.0,0.2619
7135,2021,1,Virginia,All,Hispanic,All,All,All,All,13755.0,20808.0,4025.0,0.2926
7136,2021,1,Virginia,All,Non-Hispanic White,All,All,All,All,578947.0,748315.0,135285.0,0.2337
7137,2021,1,Virginia,All,Other/Unknown,All,All,All,All,,,,
7138,2021,1,Virginia,Medicare & Medicaid,All,All,All,All,All,84218.0,106334.0,29521.0,0.3505
7139,2021,1,Virginia,Medicare Only,All,All,All,All,All,647663.0,855233.0,146946.0,0.2269
7140,2021,1,Washington,All,All,All,Aged,All,All,442277.0,650749.0,97008.0,0.2193
7141,2021,1,Washington,All,All,All,All,0-64,All,53215.0,83189.0,19738.0,0.3709
7142,2021,1,Washington,All,All,All,All,65-74,All,214904.0,342400.0,49681.0,0.2312
7143,2021,1,Washington,All,All,All,All,75-84,All,160746.0,220436.0,33815.0,0.2104
7144,2021,1,Washington,All,All,All,All,85 and over,All,70025.0,91369.0,14696.0,0.2099
7145,2021,1,Washington,All,All,All,All,All,All,498890.0,737395.0,117930.0,0.2364
7146,2021,1,Washington,All,All,All,All,All,Rural,114939.0,174570.0,23018.0,0.2003
7147,2021,1,Washington,All,All,All,All,All,Unknown,,,,
7148,2021,1,Washington,All,All,All,All,All,Urban,383750.0,562383.0,94864.0,0.2472
7149,2021,1,Washington,All,All,All,Disabled,All,All,50345.0,80167.0,18646.0,0.3704
7150,2021,1,Washington,All,All,All,ESRD,All,All,6268.0,6478.0,2276.0,0.3631
7151,2021,1,Washington,All,All,Female,All,All,All,277366.0,393550.0,69647.0,0.2511
7152,2021,1,Washington,All,All,Male,All,All,All,221524.0,343845.0,48283.0,0.218
7153,2021,1,Washington,All,American Indian/Alaska Native,All,All,All,All,5375.0,7830.0,1526.0,0.2839
7154,2021,1,Washington,All,Asian/Pacific Islander,All,All,All,All,18044.0,30532.0,4451.0,0.2467
7155,2021,1,Washington,All,Black/African American,All,All,All,All,9955.0,16453.0,3183.0,0.3197
7156,2021,1,Washington,All,Hispanic,All,All,All,All,16333.0,27285.0,4113.0,0.2518
7157,2021,1,Washington,All,Non-Hispanic White,All,All,All,All,432724.0,628753.0,100690.0,0.2327
7158,2021,1,Washington,All,Other/Unknown,All,All,All,All,,,,
7159,2021,1,Washington,Medicare & Medicaid,All,All,All,All,All,79624.0,116132.0,26567.0,0.3337
7160,2021,1,Washington,Medicare Only,All,All,All,All,All,419266.0,621262.0,91363.0,0.2179
7161,2021,1,West Virginia,All,All,All,Aged,All,All,135630.0,183331.0,30565.0,0.2254
7162,2021,1,West Virginia,All,All,All,All,0-64,All,30322.0,42697.0,11657.0,0.3844
7163,2021,1,West Virginia,All,All,All,All,65-74,All,72556.0,102154.0,16696.0,0.2301
7164,2021,1,West Virginia,All,All,All,All,75-84,All,45212.0,58308.0,9797.0,0.2167
7165,2021,1,West Virginia,All,All,All,All,85 and over,All,18890.0,23904.0,4399.0,0.2329
7166,2021,1,West Virginia,All,All,All,All,All,All,166980.0,227064.0,42549.0,0.2548
7167,2021,1,West Virginia,All,All,All,All,All,Rural,56381.0,77156.0,12492.0,0.2216
7168,2021,1,West Virginia,All,All,All,All,All,Unknown,,,,
7169,2021,1,West Virginia,All,All,All,All,All,Urban,110249.0,149401.0,29964.0,0.2718
7170,2021,1,West Virginia,All,All,All,Disabled,All,All,29521.0,41850.0,11386.0,0.3857
7171,2021,1,West Virginia,All,All,All,ESRD,All,All,1829.0,1883.0,598.0,0.327
7172,2021,1,West Virginia,All,All,Female,All,All,All,93370.0,119251.0,25728.0,0.2755
7173,2021,1,West Virginia,All,All,Male,All,All,All,73610.0,107813.0,16821.0,0.2285
7174,2021,1,West Virginia,All,American Indian/Alaska Native,All,All,All,All,56.0,79.0,25.0,0.4464
7175,2021,1,West Virginia,All,Asian/Pacific Islander,All,All,All,All,541.0,872.0,113.0,0.2089
7176,2021,1,West Virginia,All,Black/African American,All,All,All,All,3921.0,5650.0,1112.0,0.2836
7177,2021,1,West Virginia,All,Hispanic,All,All,All,All,824.0,1212.0,233.0,0.2828
7178,2021,1,West Virginia,All,Non-Hispanic White,All,All,All,All,159602.0,216251.0,40587.0,0.2543
7179,2021,1,West Virginia,All,Other/Unknown,All,All,All,All,,,,
7180,2021,1,West Virginia,Medicare & Medicaid,All,All,All,All,All,41264.0,53985.0,14607.0,0.354
7181,2021,1,West Virginia,Medicare Only,All,All,All,All,All,125716.0,173079.0,27942.0,0.2223
7182,2021,1,Wisconsin,All,All,All,Aged,All,All,312713.0,465156.0,56038.0,0.1792
7183,2021,1,Wisconsin,All,All,All,All,0-64,All,54744.0,77968.0,21081.0,0.3851
7184,2021,1,Wisconsin,All,All,All,All,65-74,All,166946.0,265806.0,30863.0,0.1849
7185,2021,1,Wisconsin,All,All,All,All,75-84,All,100163.0,139023.0,16959.0,0.1693
7186,2021,1,Wisconsin,All,All,All,All,85 and over,All,48213.0,62963.0,8921.0,0.185
7187,2021,1,Wisconsin,All,All,All,All,All,All,370066.0,545759.0,77824.0,0.2103
7188,2021,1,Wisconsin,All,All,All,All,All,Rural,137165.0,210421.0,26181.0,0.1909
